eigenvector_centrality,,,eigenvector_centrality_weighted,,,eigenvector_centrality_weighted_edges,,,pagerank,,,inverse_pagerank,,,degeneracy,,,katz_centrality,,,reverse_katz_centrality,,,harmonic_centrality,,,inverse_harmonic_centrality,,,closeness_centrality,,,reverse_closeness_centrality,,,degree_centrality,,,out_degree_centrality,,,second_order_centrality,,,inverse_second_order_centrality,,,local_reaching_centrality,,,ensemble_revKatz_revCloseness_outDeg_localReaching
<Node ---:*.write>,0.14970191102491365,,<Node function:betterbib.cli.doi2bibtex.main>,0.11196152776925859,,<Node function:bibitems2bibtex.main>,0.18899464205260874,,<Node function:bibitems2bibtex.parse_bibitem_string>,0.015358330384451384,,<Node attribute:Str.format>,440.82576952104796,,<Node attribute:bibitems2bibtex.clean.^^^argument^^^.replace>,0.4,,<Node ---:*.get>,0.10587780050344106,,<Node function:bibitems2bibtex.main>,0.11545717549061144,,<Node attribute:argparse.ArgumentParser.add_argument>,8.0,,<Node module:betterbib.__about__>,1000000.0,,<Node ---:*.write>,0.04529370134465676,,<Node function:bibitems2bibtex.parse_bibitem_string>,0.06551410373066423,,<Node function:betterbib.cli.format.main>,0.06369426751592357,,<Node function:betterbib.tools._translate_title>,0.050955414012738856,,<Node ---:*.url_from_doi>,1185.8748353358556,,<Node ---:*.parse_args>,0.002831989277297382,,<Node function:betterbib.cli.format.main>,0.10828025477707007,,<Node function:bibitems2bibtex.parse_bibitem_string>,2.1605461466666847
<Node method:betterbib.crossref.Crossref._crossref_to_pybtex>,0.14687732335975576,,<Node function:betterbib.tools.translate_month>,0.11099169462124782,,<Node function:betterbib.cli.dedup_doi.main>,0.18765575082595967,,<Node function:test-source._test_connection>,0.014670703481520952,,<Node ???:*.reversed>,440.82576952104796,,<Node ---:*.replace>,0.4,,<Node attribute:argparse.FileType>,0.10309425560218216,,<Node function:betterbib.tools._translate_word>,0.11370734578054416,,<Node attribute:bibitems2bibtex.clean.^^^argument^^^.replace>,7.666666666666666,,<Node function:betterbib.cli.sync.main>,1000000.0,,<Node ???:*._get_parser>,0.044585987261146494,,<Node function:betterbib.tools.write>,0.06422505307855626,,<Node method:betterbib.crossref.Crossref._crossref_to_pybtex>,0.05732484076433121,,<Node function:betterbib.cli.sync.main>,0.050955414012738856,,<Node function:betterbib.adapt_doi_urls.adapt_doi_urls.update_to_short_doi>,1166.522750125055,,<Node ???:*.len>,0.0026388980495244416,,<Node function:betterbib.tools._translate_title>,0.10191082802547771,,<Node function:betterbib.tools.write>,2.147481648891762
<Node ---:*.parse_args>,0.14500597669812787,,<Node function:betterbib.sync.sync>,0.09575802626015217,,<Node function:betterbib.journal_abbrev.journal_abbrev>,0.13976028420760436,,<Node function:betterbib.tools._translate_title>,0.014600961495666556,,<Node ???:*.float>,434.5780011900194,,<Node ---:*.append>,0.4,,<Node attribute:re.match.group>,0.10156717194107484,,<Node function:betterbib.cli.sync.main>,0.11370734578054416,,<Node ---:*.replace>,7.666666666666666,,<Node function:betterbib.cli.sync._get_parser>,1000000.0,,<Node ---:*.get>,0.043676069153776156,,<Node function:betterbib.cli.format.main>,0.0613588110403397,,<Node function:betterbib.tools._translate_title>,0.05732484076433121,,<Node function:betterbib.cli.journal_abbrev.main>,0.050955414012738856,,<Node attribute:json.dump>,1104.9241609397614,,<Node ???:*._get_parser>,0.002597154765991688,,<Node method:betterbib.crossref.Crossref.get_by_doi>,0.08917197452229299,,<Node function:betterbib.tools._translate_title>,2.134571106210366
<Node function:betterbib.tools.write>,0.14056382366192674,,<Node function:betterbib.cli.dedup_doi.main>,0.09240700192171852,,<Node method:betterbib.crossref.Crossref._crossref_to_pybtex>,0.13223901897839316,,<Node method:betterbib.crossref.Crossref._crossref_to_pybtex>,0.013956648495852935,,<Node method:betterbib.errors.UniqueError.__init__>,434.5780011900194,,<Node function:betterbib.tools.pybtex_to_dict>,0.4,,<Node attribute:re.match>,0.10156717194107484,,<Node function:betterbib.cli.journal_abbrev.main>,0.11370734578054416,,<Node ---:*.write>,7.5,,<Node function:betterbib.cli.full.main>,1000000.0,,<Node attribute:bibitems2bibtex.clean.^^^argument^^^.replace>,0.040563191418035535,,<Node function:betterbib.cli.dedup_doi._write>,0.05851910828025478,,<Node ---:*.parse_args>,0.05732484076433121,,<Node method:betterbib.crossref.Crossref._crossref_to_pybtex>,0.0445859872611465,,<Node attribute:csv.reader>,1104.9241609397611,,<Node ---:*.write>,0.0025955965588897777,,<Node function:betterbib.sync.sync>,0.08280254777070063,,<Node function:betterbib.cli.sync.main>,1.9833463009265975
<Node function:betterbib.journal_abbrev.journal_abbrev>,0.1398993024225902,,<Node function:betterbib.cli.dedup_doi._write>,0.08774379880439949,,<Node function:bibitems2bibtex.create_bibtex_string>,0.1299957299937615,,<Node attribute:argparse.ArgumentParser>,0.012826818508668411,,<Node attribute:json.load>,433.8079770931405,,<Node ---:*.items>,0.4,,<Node attribute:bibitems2bibtex.clean.^^^argument^^^.replace>,0.1007810782421082,,<Node function:betterbib.cli.doi2bibtex.main>,0.1129808821825018,,<Node ---:*.strip>,7.083333333333333,,<Node function:betterbib.cli.full._get_parser>,1000000.0,,<Node ---:*.replace>,0.040563191418035535,,<Node function:betterbib.tools.create_dict>,0.05732484076433121,,<Node attribute:argparse.ArgumentParser>,0.05732484076433121,,<Node function:betterbib.tools.translate_month>,0.038216560509554146,,<Node ???:*._parse_cmd_arguments>,1104.9241609397611,,<Node function:bibitems2bibtex.extract_bibitems>,0.0025949194760459997,,<Node function:bibitems2bibtex.create_bibtex_string>,0.08280254777070063,,<Node function:betterbib.cli.journal_abbrev.main>,1.9833463009265975
<Node ???:*._get_parser>,0.13880400562005463,,<Node function:betterbib.tools._get_person_str>,0.08148914382634316,,<Node method:betterbib.crossref.Crossref.get_by_doi>,0.12032109274331165,,<Node function:betterbib.cli.format.main>,0.012151104057909775,,<Node ---:*.realpath>,433.8079770931405,,<Node function:betterbib.tools.doi_from_url>,0.4,,<Node ---:*.replace>,0.1007810782421082,,<Node method:betterbib.crossref.Crossref._crossref_to_pybtex>,0.10991710092119271,,<Node attribute:bibitems2bibtex.clean_bibitem_string.^^^argument^^^.strip>,7.083333333333333,,<Node function:betterbib.cli.doi2bibtex.main>,1000000.0,,<Node attribute:argparse.FileType>,0.03821656050955414,,<Node method:betterbib.crossref.Crossref._crossref_to_pybtex>,0.051380042462845006,,<Node ---:*.append>,0.050955414012738856,,<Node function:betterbib.cli.doi2bibtex.main>,0.038216560509554146,,<Node attribute:difflib.Differ>,1096.0286304412828,,<Node method:betterbib.crossref.Crossref._crossref_to_pybtex>,0.0025911659555018685,,<Node function:betterbib.journal_abbrev.journal_abbrev>,0.07643312101910828,,<Node method:betterbib.crossref.Crossref._crossref_to_pybtex>,1.955600008842792
<Node function:betterbib.tools.translate_month>,0.12531320360463463,,<Node function:bibitems2bibtex.main>,0.08009780960007948,,<Node function:betterbib.sync.sync>,0.10581824388844568,,<Node attribute:argparse.ArgumentParser.add_argument>,0.011466889684931878,,<Node ---:*.dirname>,433.8079770931405,,<Node ---:*.lower>,0.4,,<Node ---:*.json>,0.09871919313006454,,<Node function:betterbib.cli.dedup_doi.main>,0.10499673138627794,,<Node ---:*.split>,7.083333333333332,,<Node function:betterbib.cli.doi2bibtex._get_parser>,1000000.0,,<Node ---:*.json>,0.037058482918355534,,<Node function:bibitems2bibtex.create_bibtex_string>,0.051258720048528966,,<Node function:betterbib.tools._translate_word>,0.050955414012738856,,<Node function:betterbib.cli.dedup_doi.main>,0.038216560509554146,,<Node ---:*.compare>,1096.0286304412812,,<Node function:betterbib.cli.sync.main>,0.00258904752274048,,<Node function:bibitems2bibtex.parse_bibitem_string>,0.07643312101910828,,<Node function:betterbib.tools.create_dict>,1.7856928651920958
<Node function:betterbib.tools.pybtex_to_dict>,0.12331113470670932,,<Node function:bibitems2bibtex.create_bibtex_string>,0.07984446556638262,,<Node function:betterbib.tools.translate_month>,0.10204060550934453,,<Node function:betterbib.data.csv-to-json._main>,0.0113842780427801,,<Node ---:*.capitalize>,429.3122940928727,,<Node method:betterbib.dblp.Dblp.find_unique>,0.4,,<Node attribute:pybtex.database.input.bibtex.Parser>,0.09665086462704577,,<Node function:bibitems2bibtex.clean_pages>,0.10423173363216548,,<Node ???:*._get_parser>,7.0,,<Node function:betterbib.cli.format.main>,1000000.0,,<Node ---:*.strip>,0.03670003033060358,,<Node function:betterbib.tools._translate_word>,0.050955414012738856,,<Node function:betterbib.cli.sync.main>,0.050955414012738856,,<Node function:betterbib.data.csv-to-json._main>,0.038216560509554146,,<Node ---:*.find_unique>,1096.0286304412812,,<Node function:betterbib.cli.journal_abbrev.main>,0.0025890475227404795,,<Node method:betterbib.crossref.Crossref._crossref_to_pybtex>,0.07006369426751592,,<Node function:betterbib.cli.dedup_doi._write>,1.7570066368167385
<Node attribute:bibitems2bibtex.clean.^^^argument^^^.replace>,0.12276421470743337,,<Node function:betterbib.tools.heuristic_unique_result>,0.07968061124560008,,<Node ---:*.items>,0.10108232891272226,,<Node function:betterbib.tools.heuristic_unique_result>,0.011124142329356702,,<Node ???:*.range>,429.3122940928727,,<Node function:betterbib.tools.translate_month>,0.4,,<Node ---:*.parse_file>,0.09665086462704577,,<Node function:betterbib.tools.write>,0.1024060990249112,,<Node ---:*.json>,6.5,,<Node function:betterbib.cli.format._get_parser>,1000000.0,,<Node attribute:bibitems2bibtex.clean_bibitem_string.^^^argument^^^.strip>,0.03670003033060358,,<Node function:betterbib.cli.sync.main>,0.050955414012738856,,<Node attribute:argparse.ArgumentParser.add_argument>,0.050955414012738856,,<Node function:test-source._test_connection>,0.038216560509554146,,<Node ???:*.RuntimeError>,1096.028630441281,,<Node function:betterbib.tools.translate_month>,0.0025844526021419328,,<Node function:betterbib.tools.heuristic_unique_result>,0.05732484076433121,,<Node function:bibitems2bibtex.create_bibtex_string>,1.641475486345903
<Node ---:*.replace>,0.12276421470743337,,<Node function:betterbib.tools._translate_title>,0.07895137791363448,,<Node function:bibitems2bibtex.parse_bibitem_string>,0.09580066988683286,,<Node ---:*.parse_args>,0.010999623464960863,,<Node ???:*.isinstance>,407.2947021885674,,<Node function:betterbib.tools.pybtex_to_bibtex_string>,0.4,,<Node ---:*.strip>,0.09441500795867344,,<Node function:bibitems2bibtex.create_bibtex_string>,0.10202075746421047,,<Node ???:*.print>,6.249999999999999,,<Node function:betterbib.cli.journal_abbrev.main>,1000000.0,,<Node ---:*.split>,0.035276825085742286,,<Node function:betterbib.cli.journal_abbrev.main>,0.050955414012738856,,<Node function:betterbib.cli.journal_abbrev.main>,0.050955414012738856,,<Node function:bibitems2bibtex.main>,0.038216560509554146,,<Node ???:*.isinstance>,1059.0540830377122,,<Node function:bibitems2bibtex.main>,0.00255952964243817,,<Node function:betterbib.tools.create_dict>,0.05732484076433121,,<Node method:betterbib.crossref.Crossref.get_by_doi>,1.5966275350570232
